spectrum_lambda,method,baseline,paired_delta_mean,paired_delta_sd,relative_change_percent,wins,n_seeds
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gaussian,-0.06697870920341105,0.0024523726636258647,-51.80470085283106,3,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_normalized,-0.03090448151434246,0.0013594234120113315,-33.153421807801145,3,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_normalized,-0.05799478684477923,0.005024463092787119,-48.20571420560819,3,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4,0.01959396611396308,0.001101830704867029,45.86804520649981,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4,0.01967895444078568,0.0009878838086687064,46.158830352139304,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,0.005872439804052806,0.0005000800131341273,10.404813454119722,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0.002449930243419695,0.00022104118352107738,4.092619536552311,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.019092432815773944,0.0010702078997255255,44.17535037908482,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.01862383042876804,0.0010363961809794515,42.62891841721328,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_linear_sigma,0.019329589223666625,0.0010141336493957526,44.9708395085455,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_linear_sigma,0.019338579770277513,0.0012149249672312008,45.001169058828694,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_tanh_sigma,0.01964971207403551,0.0009259903805514072,46.058647689506536,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_tanh_sigma,0.019582116639427157,0.0011466832193384971,45.827594446745515,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_loglinear_lo0p1_hi3,0.013042608634723106,0.0002314784635389943,26.471985453200354,0,3
