spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.5,44,scalar_gate_s1p5_p4_tanh_sigma,5000,0.04251575774133289,0.19750497617915394,0.5229838020598246,0.25867805822193624,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,fourier_gate_s1p5_p4_tanh_sigma,5000,0.04214550697405958,0.20094405615459096,0.5225440687846722,0.26169542726799844,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,score,5000,0.05900249451302727,0.2904838397554788,0.5393658523182033,0.44458394169174137,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,scalar_gaussian,5000,0.08907500552823265,0.653787951241511,0.5692171613725415,0.08364625063464046,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,fourier_gaussian,5000,0.13250839132842407,1.0363225898220563,0.6128552913014698,0.034519346195086835,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,scalar_normalized,5000,0.0941014948642137,0.7372904794457311,0.5743165364130276,0.1396764502365142,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,fourier_normalized,5000,0.12214206804303308,0.9707752636656412,0.602613641917332,0.07643026588074862,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,scalar_gate_s1p5_p4,5000,0.042149510323803624,0.19775657176724673,0.5225150518228018,0.2750577217619866,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,fourier_gate_s1p5_p4,5000,0.04196241310045293,0.20248756636081272,0.5223448908055249,0.276260268015787,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.05690635174055373,0.2710737668567151,0.5372455824851664,0.20551703933142126,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.059988083479565586,0.2754366149745733,0.5401565711582674,0.1817701727580279,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.042824378316879866,0.1972811626211281,0.5232886815113401,0.2536031493157148,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04302759525085654,0.2051627165814619,0.523536457111229,0.25241334010511635,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
1.0,42,scalar_gate_s1p5_p4_linear_sigma,5000,0.057474786569837254,0.45916226170059793,0.4711453032947533,0.28804559749886394,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,fourier_gate_s1p5_p4_linear_sigma,5000,0.05434357310737086,0.44310993712972396,0.4681322072136326,0.2835421798199415,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,scalar_gate_s1p5_p4_tanh_sigma,5000,0.05789942821507505,0.4687880806060607,0.4715874746772786,0.28840766289941966,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,fourier_gate_s1p5_p4_tanh_sigma,5000,0.05472630600593802,0.4548440919811257,0.46852200527019494,0.2949270675987005,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,score,5000,0.07800672195766979,0.6777478199785245,0.49168363394303977,0.4909241996001452,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,scalar_gaussian,5000,0.0747763978486978,0.6258574224905884,0.48850720129965236,0.1336891015227884,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,fourier_gaussian,5000,0.1344969084816514,1.5612813477727165,0.5483201837891136,0.027027885522507133,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,scalar_normalized,5000,0.08049235575999485,0.802104267841999,0.4943824318897798,0.20219091011062265,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,fourier_normalized,5000,0.08063534197517362,0.9682036506685994,0.49429224535151167,0.11343523357063531,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,scalar_gate_s1p5_p4,5000,0.058625948835321365,0.49171056193628626,0.4722510056723477,0.3000525168530643,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,fourier_gate_s1p5_p4,5000,0.05626048776472318,0.49094278426034976,0.46998106728473044,0.31736539062932134,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.07090142659368558,0.6088693080593359,0.48454894883114097,0.2579641346111894,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.062046393058327855,0.42532092273101163,0.47567303364430874,0.19578441604673863,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05852461248624542,0.4781343123327463,0.47235700698335165,0.28811707137711345,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05345783498468036,0.4345255264705288,0.46709057078427524,0.27903907861374316,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,scalar_gate_s1p5_p4_linear_sigma,5000,0.05861832431047758,0.4743710897134712,0.4722375372435873,0.28976676186434924,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,fourier_gate_s1p5_p4_linear_sigma,5000,0.054840922675062166,0.4464249521981991,0.4685223417085839,0.2773859829828143,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,scalar_gate_s1p5_p4_tanh_sigma,5000,0.05895170630484459,0.4802674412031597,0.472502496524465,0.2921367591124028,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,fourier_gate_s1p5_p4_tanh_sigma,5000,0.05451042615715876,0.45344974552365297,0.468137523335699,0.2920879679393023,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,score,5000,0.07908595922673606,0.6878833850948657,0.49266074726771664,0.4787121650274843,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,scalar_gaussian,5000,0.07409222285606423,0.6030994705892154,0.48798878183199057,0.13211155274398625,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,fourier_gaussian,5000,0.1212475993695927,1.435315561915985,0.5347423010518199,0.03295206101797521,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,scalar_normalized,5000,0.07695922492811844,0.757200934453728,0.4910248686132448,0.20184199885241688,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,fourier_normalized,5000,0.08636329525446615,1.0300438814882014,0.49989183239059454,0.11367406191676856,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,scalar_gate_s1p5_p4,5000,0.05909263316079369,0.4969596706026818,0.47260682325919834,0.3026180388264358,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,fourier_gate_s1p5_p4,5000,0.0556532706406537,0.48002740079144196,0.46932259646648194,0.31685714891403916,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.0681415211577704,0.572219490560579,0.48198836168505543,0.2620001773685217,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.06259718921414444,0.4293356172484647,0.4760535878151609,0.1959301828958094,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05832313372725592,0.47933073273324694,0.47184730966681077,0.2898188028503209,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05384995910662488,0.44258613615434084,0.4675170944566001,0.2764112800028175,0.0,63fc33368b83979e08508d6257ca77c8db3da0ea0aa25177ace757ae15b689d5
