sigma,linear_log_sigma,bounded_log_sigmoid
0.9211217849510943,0.6528354057645377,0.7104624334460752
0.925344445622483,0.6541801625076674,0.7151631962443535
0.9295864640633182,0.6555249192507971,0.7198521956197356
0.9338479290146262,0.6568696759939268,0.7245285382510873
0.9381289296242439,0.6582144327370566,0.7291913265607894
0.942429555448685,0.6595591894801862,0.7338396591813693
0.9467498964550142,0.660903946223316,0.7384726314320491
0.9510900430227278,0.6622487029664457,0.7430893358047794
0.9554500859456456,0.6635934597095755,0.7476888624593366
0.959830116433809,0.6649382164527052,0.7522702997270048
0.9642302261153909,0.6662829731958348,0.7568327346223681
0.9686505070386108,0.6676277299389647,0.761375253362703
0.9730910516736608,0.6689724866820943,0.7658969418944377
0.9775519529146414,0.670317243425224,0.7703968864261432
0.9820333040815025,0.6716620001683538,0.774874173967477
0.986535198921997,0.6730067569114835,0.7793278928734961
0.9910577316136429,0.6743515136546131,0.7837571333937428
0.9956009967656907,0.6756962703977429,0.7881609882254715
1.0001650894211054,0.6770410271408726,0.7925385530703896
1.0047501050585528,0.6783857838840024,0.7968889271942599
1.009356139594398,0.679730540627132,0.8012112139886951
1.0139832893847118,0.6810752973702617,0.805504521534477
1.0186316512272853,0.6824200541133914,0.8097679631657081
1.0233013223636567,0.6837648108565212,0.814000658034098
1.027992400481144,0.685109567599651,0.8182017316726835
1.032704983714889,0.6864543243427805,0.8223703165582705
1.0374391706499113,0.6877990810859104,0.826505552671881
1.0421950603231687,0.6891438378290401,0.8306065880564776
1.0469727522256305,0.6904885945721698,0.8346725793712555
1.0517723463043582,0.6918333513152994,0.838702692441769
1.0565939429645972,0.6931781080584293,0.8426961028051699
1.0614376430718753,0.6945228648015589,0.8466519962498398
1.0663035479541152,0.6958676215446886,0.8505695693487016
1.0711917594037519,0.6972123782878183,0.8544480299854927
1.0761023796798643,0.6985571350309481,0.8582865978732994
1.0810355115103127,0.6999018917740777,0.8620845050646595
1.0859912580938889,0.7012466485172075,0.8658409964525419
1.0909697231024742,0.7025914052603371,0.8695553302615324
1.0959710106832095,0.703936162003467,0.8732267785285689
1.1009952254606719,0.7052809187465967,0.8768546275725716
1.1060424725390658,0.7066256754897263,0.8804381784523514
1.1111128575044196,0.707970432232856,0.8839767474121716
1.1162064864267962,0.7093151889759858,0.8874696663143791
1.1213234658625104,0.7106599457191155,0.8909162830585304
1.1264639028563592,0.7120047024622452,0.8943159619864648
1.1316279049438607,0.713349459205375,0.8976680842727879
1.1368155801535027,0.7146942159485046,0.900972048300276
1.142027037009005,0.7160389726916344,0.9042272700197135
1.1472623845315875,0.717383729434764,0.9074331832937105
1.152521732242251,0.7187284861778939,0.9105892402240862
1.15780519016407,0.7200732429210235,0.913694911462409
1.1631128688244925,0.7214179996641532,0.9167496865033353
1.1684448792576534,0.7227627564072828,0.9197530739604056
1.1738013330066968,0.7241075131504127,0.9227046018239876
1.1791823421261085,0.7254522698935424,0.9256038177010962
1.1845880191840623,0.7267970266366721,0.9284502890368405
1.1900184772647733,0.7281417833798018,0.9312436033172846
1.1954738299708636,0.7294865401229316,0.9339833682535471
1.2009541914257391,0.7308312968660613,0.936669211946979
1.2064596762759774,0.7321760536091909,0.9393007830353168
1.2119903996937251,0.7335208103523208,0.9418777508197185
1.2175464773791085,0.7348655670954504,0.9443998053726329
1.223128025562652,0.7362103238385801,0.9468666576264874
1.2287351610077124,0.7375550805817098,0.949278039443201
1.2343680010129185,0.7388998373248395,0.9516337036645742
1.2400266634146273,0.7402445940679692,0.9539334241436298
1.245711266589388,0.741589350811099,0.9561769957570091
1.251421929456418,0.7429341075542287,0.9583642343985705
1.2571587714800916,0.7442788642973585,0.9604949769543482
1.262921912672439,0.7456236210404882,0.9625690812590758
1.2687114735956557,0.7469683777836178,0.9645864260344997
1.2745275753646268,0.7483131345267476,0.9665469108097313
1.280370339649458,0.7496578912698773,0.9684504558239226
1.2862398886780235,0.7510026480130071,0.970297001911572
1.2921363452385206,0.7523474047561367,0.9720865103707844
1.2980598326820405,0.7536921614992664,0.9738189628148501
1.3040104749251469,0.7550369182423962,0.9754943610075102
1.3099883964524697,0.7563816749855259,0.9771127266823131
1.315993722319308,0.7577264317286555,0.9786741013464807
1.3220265781542473,0.7590711884717853,0.9801785460697205
1.3280870901617867,0.760415945214915,0.9816261412584409
1.3341753851249796,0.7617607019580448,0.9830169864158427
1.3402915904080854,0.7631054587011745,0.9843511998883764
1.3464358339592348,0.7644502154443041,0.985628918599066
1.3526082443131053,0.7657949721874339,0.9868502977682138
1.358808950593611,0.7671397289305636,0.9880155106220166
1.3650380825166033,0.7684844856736934,0.9891247480896274
1.371295770392584,0.769829242416823,0.9901782184892066
1.3775821451294334,0.7711739991599528,0.9911761472035249
1.3838973382351463,0.7725187559030824,0.9921187763456637
1.3902414818205844,0.7738635126462122,0.9930063644153931
1.39661470860224,0.7752082693893418,0.9938391859467833
1.4030171519050119,0.7765530261324717,0.9946175311476291
1.4094489456649948,0.7778977828756013,0.9953417055312552
1.4159102244322814,0.779242539618731,0.9960120295412788
1.4224011233737763,0.7805872963618609,0.996628838169895
1.4289217782760248,0.7819320531049905,0.9971924805702622
1.4354723255480526,0.7832768098481202,0.9977033196635479
1.4420529022242194,0.7846215665912499,0.9981617317411983
1.4486636459670863,0.7859663233343797,0.9985681060629898
1.455304695070295,0.7873110800775093,0.9989228444514122
1.461976188461461,0.7886558368206391,0.9992263608829238
1.4686782657050805,0.7900005935637687,0.99947908107662
1.4754110670054483,0.7913453503068986,0.9996814420808341
1.4821747332095931,0.7926901070500282,0.9998338918581927
1.4889694058102223,0.7940348637931579,0.9999368888696287
1.4957952269486827,0.7953796205362876,0.9999909016578484
1.5026523394179336,0.7967243772794174,1.0
1.5095408866655344,0.798069134022547,1.0
1.5164610127966454,0.7994138907656768,1.0
1.5234128625770416,0.8007586475088065,1.0
1.530396581436142,0.8021034042519362,1.0
1.5374123154700527,0.803448160995066,1.0
1.5444602114446206,0.8047929177381956,1.0
1.5515404167985065,0.8061376744813255,1.0
1.5586530796462672,0.8074824312244551,1.0
1.5657983487814557,0.8088271879675848,1.0
1.572976373679733,0.8101719447107145,1.0
1.580187304501995,0.8115167014538442,1.0
1.587431292097514,0.812861458196974,1.0
1.5947084880070945,0.8142062149401037,1.0
1.6020190444662432,0.8155509716832333,1.0
1.6093631144083544,0.8168957284263632,1.0
1.6167408514679076,0.8182404851694929,1.0
1.624152409983683,0.8195852419126225,1.0
1.6315979450019902,0.8209299986557523,1.0
1.6390776122799104,0.822274755398882,1.0
1.6465915682885564,0.8236195121420118,1.0
1.6541399702163437,0.8249642688851414,1.0
1.661722975972282,0.8263090256282711,1.0
1.6693407441892758,0.8276537823714009,1.0
1.6769934342274433,0.8289985391145306,1.0
1.684681206177452,0.8303432958576602,1.0
1.6924042208638657,0.8316880526007899,1.0
1.7001626398485097,0.8330328093439197,1.0
1.7079566254338507,0.8343775660870495,1.0
1.7157863406663916,0.8357223228301792,1.0
1.7236519493400833,0.8370670795733088,1.0
1.7315536159997498,0.8384118363164387,1.0
1.7394915059445313,0.8397565930595683,1.0
1.7474657852313429,0.841101349802698,1.0
1.7554766206783463,0.8424461065458277,1.0
1.763524179868442,0.8437908632889575,1.0
1.771608631152773,0.8451356200320871,1.0
1.7797301436542479,0.8464803767752168,1.0
1.7878888872710788,0.8478251335183465,1.0
1.7960850326803341,0.8491698902614764,1.0
1.8043187513415113,0.850514647004606,1.0
1.8125902155001223,0.8518594037477357,1.0
1.8208995981912963,0.8532041604908653,1.0
1.8292470732434012,0.8545489172339952,1.0
1.8376328152816785,0.855893673977125,1.0
1.8460569997318972,0.8572384307202546,1.0
1.854519802824024,0.8585831874633844,1.0
1.8630214015959083,0.859927944206514,1.0
1.8715619738969878,0.8612727009496438,1.0
1.8801416983920074,0.8626174576927734,1.0
1.8887607545647576,0.8639622144359033,1.0
1.8974193227218294,0.8653069711790329,1.0
1.9061175839963855,0.8666517279221626,1.0
1.9148557203519498,0.8679964846652922,1.0
1.923633914586215,0.8693412414084221,1.0
1.9324523503348643,0.8706859981515519,1.0
1.941311212075415,0.8720307548946815,1.0
1.950210685131078,0.8733755116378111,1.0
1.9591509556746327,0.874720268380941,1.0
1.9681322107323225,0.8760650251240707,1.0
1.9771546381877685,0.8774097818672003,1.0
1.9862184267858987,0.8787545386103301,1.0
1.9953237661368959,0.8800992953534598,1.0
2.0044708467201655,0.8814440520965895,1.0
2.0136598598883206,0.8827888088397192,1.0
2.022890997871183,0.884133565582849,1.0
2.0321644537798065,0.8854783223259787,1.0
2.041480421610516,0.8868230790691084,1.0
2.050839096248964,0.888167835812238,1.0
2.0602406734742127,0.8895125925553677,1.0
2.069685349962823,0.8908573492984975,1.0
2.079173323292974,0.8922021060416272,1.0
2.0887047919485933,0.893546862784757,1.0
2.0982799553235103,0.8948916195278867,1.0
2.107899013725628,0.8962363762710164,1.0
2.117562168381112,0.8975811330141461,1.0
2.1272696214386007,0.8989258897572758,1.0
2.137021575973435,0.9002706465004056,1.0
2.146818235991905,0.9016154032435353,1.0
2.1566598064355174,0.9029601599866649,1.0
2.1665464931852862,0.9043049167297946,1.0
2.1764785030660363,0.9056496734729244,1.0
2.18645604385073,0.9069944302160541,1.0
2.196479324264816,0.9083391869591838,1.0
2.2065485539905936,0.9096839437023135,1.0
2.216663943671601,0.9110287004454432,1.0
2.2268257049170197,0.912373457188573,1.0
2.2370340503061032,0.9137182139317026,1.0
2.2472891933926236,0.9150629706748324,1.0
2.257591348709338,0.9164077274179622,1.0
2.267940731772478,0.9177524841610918,1.0
2.2783375590862565,0.9190972409042216,1.0
2.2887820481473975,0.9204419976473512,1.0
2.299274417449688,0.9217867543904811,1.0
2.3098148864885464,0.9231315111336107,1.0
2.320403675765613,0.9244762678767404,1.0
2.331041006793367,0.92582102461987,1.0
2.3417271020997585,0.9271657813629999,1.0
2.35246218523286,0.9285105381061297,1.0
2.3632464807655498,0.9298552948492593,1.0
2.3740802143002053,0.9312000515923889,1.0
2.384963612473422,0.9325448083355187,1.0
2.395896902960758,0.9338895650786483,1.0
2.4068803144814956,0.9352343218217781,1.0
2.4179140768034237,0.936579078564908,1.0
2.4289984207476465,0.9379238353080376,1.0
2.4401335781934126,0.9392685920511673,1.0
2.4513197820829657,0.940613348794297,1.0
2.4625572664264155,0.9419581055374268,1.0
2.473846266306635,0.9433028622805564,1.0
2.4851870178841793,0.9446476190236862,1.0
2.4965797584022225,0.9459923757668158,1.0
2.5080247261915245,0.9473371325099456,1.0
2.5195221606754146,0.9486818892530753,1.0
2.5310723023748,0.950026645996205,1.0
2.5426753929131984,0.9513714027393348,1.0
2.5543316750217926,0.9527161594824645,1.0
2.566041392544508,0.9540609162255942,1.0
2.5778047904431123,0.9554056729687238,1.0
2.5896221148023435,0.9567504297118536,1.0
2.6014936128350543,0.9580951864549834,1.0
2.613419532887385,0.9594399431981131,1.0
2.6254001244439595,0.9607846999412427,1.0
2.637435638133104,0.9621294566843726,1.0
2.6495263257320887,0.9634742134275022,1.0
2.661672440172398,0.964818970170632,1.0
2.6738742355450165,0.9661637269137616,1.0
2.686131967105751,0.9675084836568913,1.0
2.6984458912805644,0.968853240400021,1.0
2.7108162656709447,0.9701979971431508,1.0
2.7232433490592904,0.9715427538862806,1.0
2.7357274014143256,0.9728875106294103,1.0
2.7482686838965384,0.97423226737254,1.0
2.7608674588636455,0.9755770241156696,1.0
2.773523989876077,0.9769217808587993,1.0
2.7862385417024935,0.978266537601929,1.0
2.7990113803253243,0.9796112943450589,1.0
2.8118427729463296,0.9809560510881885,1.0
2.824732987992192,0.9823008078313182,1.0
2.8376822951201324,0.9836455645744479,1.0
2.8506909652235497,0.9849903213175777,1.0
2.863759270437687,0.9863350780607073,1.0
2.8768874841453274,0.9876798348038371,1.0
2.890075880982512,0.9890245915469669,1.0
2.9033247368442816,0.9903693482900965,1.0
2.916634328890454,0.9917141050332261,1.0
2.9300049355514197,0.9930588617763559,1.0
2.9434368365339636,0.9944036185194858,1.0
2.956930312827121,0.9957483752626154,1.0
2.970485646708052,0.9970931320057451,1.0
2.9841031217479506,0.9984378887488747,1.0
2.997783022817972,0.9997826454920046,1.0
3.0115256360951967,1.0,1.0
3.0253312490686133,1.0,1.0
3.039200150545135,1.0,1.0
3.0531326306556408,1.0,1.0
3.067128980861045,1.0,1.0
3.0811894939583935,1.0,1.0
3.09531446408699,1.0,1.0
3.1095041867345485,1.0,1.0
3.123758958743376,1.0,1.0
3.13807907831658,1.0,1.0
3.1524648450243102,1.0,1.0
3.1669165598100224,1.0,1.0
3.181434524996774,1.0,1.0
3.1960190442935517,1.0,1.0
3.210670422801621,1.0,1.0
3.2253889670209124,1.0,1.0
3.240174984856428,1.0,1.0
3.2550287856246913,1.0,1.0
3.269950680060208,1.0,1.0
3.284940980321973,1.0,1.0
3.3000000000000003,1.0,1.0
